pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,4,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"76,246,198",76246198.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"69,255,914",69255914.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"29,282,896",29282896.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"69,255,914",69255914.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,5,DETAIL,0,,保险保障基金,保险保障基金,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"29,282,896",29282896.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"41,809,403",41809403.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"38,748,267",38748267.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"39,291,870",39291870.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,6,DETAIL,0,,住房公积金,住房公积金,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"36,352,290",36352290.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,7,DETAIL,0,,物业及公杂费,物业及公杂费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"23,826,140",23826140.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,7,DETAIL,0,,物业及公杂费,物业及公杂费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"27,270,111",27270111.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,7,DETAIL,0,,物业及公杂费,物业及公杂费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"21,962,214",21962214.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,7,DETAIL,0,,物业及公杂费,物业及公杂费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"25,463,367",25463367.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"22,752,804",22752804.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"19,733,902",19733902.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"101,103,832",101103832.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,8,DETAIL,0,,委托投资管理费,委托投资管理费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"114,456,877",114456877.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,9,DETAIL,0,,会议费,会议费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"22,484,904",22484904.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,9,DETAIL,0,,会议费,会议费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"10,339,761",10339761.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,9,DETAIL,0,,会议费,会议费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"22,004,904",22004904.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,9,DETAIL,0,,会议费,会议费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"9,859,761",9859761.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"20,520,814",20520814.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"16,677,074",16677074.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"18,374,671",18374671.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,10,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"14,803,172",14803172.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,11,DETAIL,0,,培训费,培训费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"19,207,847",19207847.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,11,DETAIL,0,,培训费,培训费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"15,238,883",15238883.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,11,DETAIL,0,,培训费,培训费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"19,207,847",19207847.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,11,DETAIL,0,,培训费,培训费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"15,238,883",15238883.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,12,DETAIL,0,,业务宣传费,业务宣传费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"15,961,738",15961738.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,12,DETAIL,0,,业务宣传费,业务宣传费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"16,874,749",16874749.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,12,DETAIL,0,,业务宣传费,业务宣传费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"15,886,589",15886589.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,12,DETAIL,0,,业务宣传费,业务宣传费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"16,868,537",16868537.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,13,DETAIL,0,,差旅费,差旅费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"13,665,317",13665317.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,13,DETAIL,0,,差旅费,差旅费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"5,994,930",5994930.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,13,DETAIL,0,,差旅费,差旅费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"12,982,002",12982002.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,13,DETAIL,0,,差旅费,差旅费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"5,716,214",5716214.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,14,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"11,882,469",11882469.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,14,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"15,801,956",15801956.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,14,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"11,877,032",11877032.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,14,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"15,720,140",15720140.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,15,DETAIL,0,,邮电费,邮电费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"10,130,550",10130550.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,15,DETAIL,0,,邮电费,邮电费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"8,559,527",8559527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,15,DETAIL,0,,邮电费,邮电费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"9,911,239",9911239.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,15,DETAIL,0,,邮电费,邮电费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"8,559,527",8559527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,16,DETAIL,0,,软件维护修理费,软件维护修理费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"9,690,385",9690385.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,16,DETAIL,0,,软件维护修理费,软件维护修理费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"9,508,847",9508847.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,16,DETAIL,0,,软件维护修理费,软件维护修理费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"7,558,202",7558202.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,16,DETAIL,0,,软件维护修理费,软件维护修理费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"8,938,145",8938145.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,17,DETAIL,0,,长期摊销费用,长期摊销费用,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"8,473,458",8473458.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,17,DETAIL,0,,长期摊销费用,长期摊销费用,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"7,905,396",7905396.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,17,DETAIL,0,,长期摊销费用,长期摊销费用,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"8,473,458",8473458.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,17,DETAIL,0,,长期摊销费用,长期摊销费用,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"7,905,396",7905396.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,18,DETAIL,0,,工会经费和职工教育经费,工会经费和职工教育经费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"8,315,811",8315811.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,18,DETAIL,0,,工会经费和职工教育经费,工会经费和职工教育经费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"8,139,837",8139837.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,18,DETAIL,0,,工会经费和职工教育经费,工会经费和职工教育经费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"7,550,795",7550795.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,18,DETAIL,0,,工会经费和职工教育经费,工会经费和职工教育经费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"7,227,635",7227635.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,19,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"6,502,953",6502953.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,19,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"7,096,977",7096977.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,19,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"6,082,436",6082436.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,19,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"6,585,788",6585788.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,20,DETAIL,0,,租赁费,租赁费,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"1,065,081",1065081.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,20,DETAIL,0,,租赁费,租赁费,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"2,200,322",2200322.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,20,DETAIL,0,,租赁费,租赁费,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"361,454",361454.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,20,DETAIL,0,,租赁费,租赁费,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"1,056,327",1056327.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,21,DETAIL,0,,其他,其他,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"29,810,673",29810673.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,21,DETAIL,0,,其他,其他,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"37,755,495",37755495.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,21,DETAIL,0,,其他,其他,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"28,242,193",28242193.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,21,DETAIL,0,,其他,其他,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"34,721,253",34721253.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,22,TOTAL,0,,总计,总计,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"998,802,399",998802399.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,22,TOTAL,0,,总计,总计,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"909,041,083",909041083.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,22,TOTAL,0,,总计,总计,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"1,004,832,668",1004832668.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,22,TOTAL,0,,总计,总计,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"922,826,882",922826882.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,23,SECTION_HEADER,0,,49其他业务成本,49其他业务成本,,UNMAPPED,,,,,,,,,,,,,100,,spatial_roi
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"564,133,527",564133527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,1.0,2.0,2022|本集团|ORIGINAL,2022,本集团,False,本集团 | 2022,"645,346,399",645346399.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,2.0,3.0,2023|本公司|ORIGINAL,2023,本公司,False,本公司 | 2023,"564,133,527",564133527.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,24,DETAIL,1,49其他业务成本,非保险合同利息支出,非保险合同利息支出,,UNMAPPED,3.0,4.0,2022|本公司|ORIGINAL,2022,本公司,False,本公司 | 2022,"645,346,399",645346399.0,,,,100,,spatial_roi+column_anchors
eb85fed15107_交银人寿2023年报.pdf,业务及管理费,,48 业务及管理费,25,DETAIL,1,49其他业务成本,债券利息支出,债券利息支出,,UNMAPPED,0.0,1.0,2023|本集团|ORIGINAL,2023,本集团,False,本集团 | 2023,"199,740,000",199740000.0,,,,100,,spatial_roi+column_anchors
